TIME:PID,IMPL,METHOD,WIDTH,LENGTH,PATHS,PERMS,THREADS,CYCLES,MS
TIME:879,AVX2,m1,10240,2,76908,1000,64,2277368,152
TIME:879,AVX2,m1,10240,3,12737404,1000,64,833660702,13280
TIME:879,AVX2,m1,10240,4,1043807448,1000,64,86845588631,1357208
TIME:879,AVX2,m1,10240,5,159692173658,1000,64,14768108443844,230756605
