TIME:PID,IMPL,METHOD,WIDTH,LENGTH,PATHS,PERMS,THREADS,CYCLES,MS
TIME:481,AVX2,m1,10240,2,76908,104,64,286352,70
TIME:481,AVX2,m1,10240,3,12737404,104,64,80770200,1464
TIME:481,AVX2,m1,10240,4,1043807448,104,64,9568134621,149659
TIME:481,AVX2,m1,10240,5,159692173658,104,64,1629771478744,25465783
