TIME:PID,IMPL,METHOD,WIDTH,LENGTH,PATHS,PERMS,THREADS,CYCLES,MS
TIME:83,AVX2,m1,10240,2,76908,0,64,73664,27
TIME:83,AVX2,m1,10240,3,12737404,0,64,52594379,993
TIME:83,AVX2,m1,10240,4,1043807448,0,64,577330891,9364
TIME:83,AVX2,m1,10240,5,159692173658,0,64,213606259955,3339716
